Repository Link,Language,File name,Function name,code_section,Approximate Number of Lines,Long Method
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,addSection,"public
		// #1 - get the assessment and attach teh new section to it
		// we are working with Data instead of Facade in this method but should
		// return
		// SectionFacade at the end
		PublishedAssessmentData assessment = loadPublishedAssessment(publishedAssessmentId);
		// lazy loading on sectionSet, so need to initialize it
		Set<PublishedSectionData> sectionSet = getSectionSetForAssessment(publishedAssessmentId);
		assessment.setSectionSet(sectionSet);

		// #2 - will called the section ""Section d"" here d is the total no. of
		// section in this assessment
		// #2 section has no default name - per Marc's new mockup
		PublishedSectionData section = new PublishedSectionData(
				null,
				sectionSet.size() + 1, // NEXT section
				"""", """", TypeD.DEFAULT_SECTION, SectionData.ACTIVE_STATUS,
				AgentFacade.getAgentString(), new Date(), AgentFacade.getAgentString(), new Date());
		section.setAssessment(assessment);
		section.setAssessmentId(assessment.getAssessmentId());

		// add default part type, and question Ordering
		section.addSectionMetaData(SectionDataIfc.AUTHOR_TYPE, SectionDataIfc.QUESTIONS_AUTHORED_ONE_BY_ONE.toString());
		section.addSectionMetaData(SectionDataIfc.QUESTIONS_ORDERING, SectionDataIfc.AS_LISTED_ON_ASSESSMENT_PAGE.toString());

		sectionSet.add(section);
		int retryCount = PersistenceService.getInstance().getPersistenceHelper().getRetryCount();
		while (retryCount > 0) {
			try {
				getHibernateTemplate().saveOrUpdate(section);
				retryCount = 0;
			",28,Yes
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,getQuestionsIdList,"public
		return getHibernateTemplate().execute(session -> session
				.createQuery(""select i.itemId from PublishedItemData i, PublishedSectionData s,  PublishedAssessmentData a where a = s.assessment and s = i.section and a.publishedAssessmentId=:publishedAssessmentId"")
				.setParameter(""publishedAssessmentId"", publishedAssessmentId)
				.list());
	",5,No
https://github.com/sakaiproject/sakai.git,java,samigo/samigo-services/src/java/org/sakaiproject/tool/assessment/facade/PublishedAssessmentFacadeQueries.java,removeAssessmentAttachment,"public
		PublishedAssessmentAttachment assessmentAttachment = getHibernateTemplate().load(PublishedAssessmentAttachment.class, assessmentAttachmentId);
		AssessmentIfc assessment = assessmentAttachment.getAssessment();
		// String resourceId = assessmentAttachment.getResourceId();
		int retryCount = PersistenceService.getInstance().getPersistenceHelper().getRetryCount();
		while (retryCount > 0) {
			try {
				if (assessment != null) { // need to dissociate with
					// assessment before deleting in
					// Hibernate 3
					Set set = assessment.getAssessmentAttachmentSet();
					set.remove(assessmentAttachment);
					getHibernateTemplate().delete(assessmentAttachment);
					retryCount = 0;
				",14,No
https://github.com/sakaiproject/sakai.git,java,site-manage/site-manage-impl/impl/src/java/org/sakaiproject/sitemanage/impl/UserNotificationProviderImpl.java,notifySiteCreation,"public
		// send emails
		String id = site.getId();
		String title = site.getTitle();
		
        SimpleDateFormat dform = ((SimpleDateFormat) DateFormat.getDateInstance());
        dform.applyPattern(""yyyy-MM-dd HH:mm:ss"");
        String dateDisplay = dform.format(new Date());
		
        User currentUser = userDirectoryService.getCurrentUser();
		String currentUserName = currentUser.getDisplayName();
		String currentUserId = currentUser.getId();
		String currentUserEmail = currentUser.getEmail();
		
		String message_subject = courseSite ? rb.getString(""java.official"") + "" ""
				+ currentUserName
				+ "" "" + rb.getString(""java.for"") + "" "" + termTitle : rb.getString(""java.site.createdBy"") + "" "" + currentUserName;
		
		String from = currentUser.getEmail();
		String to = requestEmail;
		String headerTo = requestEmail;
		String replyTo = currentUserEmail;
		StringBuilder buf = new StringBuilder();
		buf.append(""\n"" + rb.getString(""java.fromwork"") + "" ""
				+ serverConfigurationService.getServerName() + "" ""
				+ rb.getString(""java.supp"") + "":\n\n"");
		buf.append(courseSite ? rb.getString(""java.off"") : rb.getString(""java.site""));
		buf.append("" '"" + title + ""' (id "" + id
				+ ""), "" + rb.getString(""java.wasset"") + "" "");
		buf.append(currentUserName + "" ("" + currentUserId + "", ""
				+ rb.getString(""java.email2"") + "" "" + replyTo + "") "");
		buf.append(rb.getString(""java.on"") + "" "" + dateDisplay);
		if (courseSite)
		{
			buf.append(rb.getString(""java.for"") + "" "" + termTitle + "", "");
		",31,Yes
https://github.com/sakaiproject/sakai.git,java,site-manage/site-manage-impl/impl/src/java/org/sakaiproject/sitemanage/impl/UserNotificationProviderImpl.java,setEmailService,"public
		emailService = es;
	",2,No
https://github.com/sakaiproject/sakai.git,java,site-manage/site-manage-impl/impl/src/java/org/sakaiproject/sitemanage/impl/UserNotificationProviderImpl.java,notifyTemplateUse,"public
		// send an email to track who are using the template
		String from = getSetupRequestEmailAddress();
		// send it to the email archive of the template site
		// TODO: need a better way to get the email archive address
		//String domain = from.substring(from.indexOf('@'));
		String templateEmailArchive = templateSite.getId() 
			+ ""@"" + serverConfigurationService.getServerName();
		String to = templateEmailArchive;
		String headerTo = templateEmailArchive;
		String replyTo = templateEmailArchive;
		String message_subject = templateSite.getId() + "": copied by "" + currentUser.getDisplayId ();					

		if (from != null && templateEmailArchive != null) {
			StringBuffer buf = new StringBuffer();
			buf.setLength(0);

			// email body
			buf.append(""Dear template maintainer,\n\n"");
			buf.append(""Congratulations!\n\n"");
			buf.append(""The following user just created a new site based on your template.\n\n"");
			buf.append(""Template name: "" + templateSite.getTitle() + ""\n"");
			buf.append(""User         : "" + currentUser.getDisplayName() + "" ("" 
					+ currentUser.getDisplayId () + "")\n"");
			buf.append(""Date         : "" + new java.util.Date() + ""\n"");
			buf.append(""New site Id  : "" + site.getId() + ""\n"");
			buf.append(""New site name: "" + site.getTitle() + ""\n\n"");
			buf.append(""Cheers,\n"");
			buf.append(""Alliance Team\n"");
			String content = buf.toString();
			
			emailService.send(from, to, message_subject, content, headerTo, replyTo, null);
		",29,Yes
https://github.com/sakaiproject/sakai.git,java,site-manage/site-manage-impl/impl/src/java/org/sakaiproject/sitemanage/impl/UserNotificationProviderImpl.java,getCurrentUserEmailAddress,"private
		User currentUser = userDirectoryService.getCurrentUser();
		String email = currentUser != null ? currentUser.getEmail():null;
		if (email == null || email.length() == 0) {
			email = getSetupRequestEmailAddress();
		",5,No
https://github.com/sakaiproject/sakai.git,java,announcement/announcement-impl/impl/src/java/org/sakaiproject/announcement/impl/BaseAnnouncementService.java,updateEntityReferences,"public
		if(transversalMap != null && transversalMap.size() > 0){
			try
			{
				Set<Entry<String, String>> entrySet = (Set<Entry<String, String>>) transversalMap.entrySet();
				
				String channelId = serverConfigurationService.getString(ANNOUNCEMENT_CHANNEL_PROPERTY, null);

				String toSiteId = toContext;

				if (channelId == null)
				{
					channelId = channelReference(toSiteId, SiteService.MAIN_CONTAINER);
					try
					{
						AnnouncementChannel aChannel = getAnnouncementChannel(channelId);
						//need to clear the cache to grab the newly saved messages
						threadLocalManager.set(aChannel.getReference() + "".msgs"", null);
						List mList = aChannel.getMessages(null, true);

						for(Iterator iter = mList.iterator(); iter.hasNext();)
						{
							AnnouncementMessage msg = (AnnouncementMessage) iter.next();
							String msgBody = msg.getBody();
							boolean updated = false;
							Iterator<Entry<String, String>> entryItr = entrySet.iterator();
							while(entryItr.hasNext()) {
								Entry<String, String> entry = (Entry<String, String>) entryItr.next();
								String fromContextRef = entry.getKey();
								String targetContextRef = entry.getValue();
								if(msgBody.contains(fromContextRef)){
									updated = true;
								",28,Yes
https://github.com/sangammukherjee/MERN-LMS-2024.git,javascript,client/src/hooks/use-toast.js,genId,"genId
  count = (count + 1) % Number.MAX_SAFE_INTEGER
  return count.toString();
",3,No
https://github.com/FitzyCodesThings/core-lms.git,c-sharp,CoreLMS.Persistence/Migrations/20200729172853_InitialCourseEntityWork.Designer.cs,BuildTargetModel,"protected
#pragma warning disable 612, 618
            modelBuilder
                .HasAnnotation(""ProductVersion"", ""3.1.6"")
                .HasAnnotation(""Relational:MaxIdentifierLength"", 128)
                .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

            modelBuilder.Entity(""CoreLMS.Core.Entities.Course"", b =>
                {
                    b.Property<int>(""Id"")
                        .ValueGeneratedOnAdd()
                        .HasColumnType(""int"")
                        .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

                    b.Property<string>(""CourseImageURL"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<int>(""CourseType"")
                        .HasColumnType(""int"");

                    b.Property<DateTime>(""DateCreated"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime?>(""DateDeleted"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime>(""DateUpdated"")
                        .HasColumnType(""datetime2"");

                    b.Property<string>(""Description"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<bool>(""IsDeleted"")
                        .HasColumnType(""bit"");

                    b.Property<string>(""Name"")
                        .HasColumnType(""nvarchar(max)"");

                    b.HasKey(""Id"");

                    b.ToTable(""Courses"");
                ",30,Yes
https://github.com/FitzyCodesThings/core-lms.git,c-sharp,CoreLMS.Persistence/Migrations/20200805182225_CourseLessonsAndAuthors.Designer.cs,BuildTargetModel,"protected
#pragma warning disable 612, 618
            modelBuilder
                .HasAnnotation(""ProductVersion"", ""3.1.6"")
                .HasAnnotation(""Relational:MaxIdentifierLength"", 128)
                .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

            modelBuilder.Entity(""CoreLMS.Core.Entities.Author"", b =>
                {
                    b.Property<int>(""Id"")
                        .ValueGeneratedOnAdd()
                        .HasColumnType(""int"")
                        .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

                    b.Property<DateTime>(""DateCreated"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime?>(""DateDeleted"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime>(""DateUpdated"")
                        .HasColumnType(""datetime2"");

                    b.Property<string>(""Description"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<int>(""PersonID"")
                        .HasColumnType(""int"");

                    b.Property<string>(""WebsiteURL"")
                        .HasColumnType(""nvarchar(max)"");

                    b.HasKey(""Id"");

                    b.HasIndex(""PersonID"");

                    b.ToTable(""Authors"");
                ",27,Yes
https://github.com/FitzyCodesThings/core-lms.git,c-sharp,CoreLMS.Persistence/Migrations/20200805184515_AuthorsToCourseLessons.Designer.cs,BuildTargetModel,"protected
#pragma warning disable 612, 618
            modelBuilder
                .HasAnnotation(""ProductVersion"", ""3.1.6"")
                .HasAnnotation(""Relational:MaxIdentifierLength"", 128)
                .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

            modelBuilder.Entity(""CoreLMS.Core.Entities.Author"", b =>
                {
                    b.Property<int>(""Id"")
                        .ValueGeneratedOnAdd()
                        .HasColumnType(""int"")
                        .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

                    b.Property<DateTime>(""DateCreated"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime?>(""DateDeleted"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime>(""DateUpdated"")
                        .HasColumnType(""datetime2"");

                    b.Property<string>(""Description"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<int>(""PersonID"")
                        .HasColumnType(""int"");

                    b.Property<string>(""WebsiteURL"")
                        .HasColumnType(""nvarchar(max)"");

                    b.HasKey(""Id"");

                    b.HasIndex(""PersonID"");

                    b.ToTable(""Authors"");
                ",27,Yes
https://github.com/FitzyCodesThings/core-lms.git,c-sharp,CoreLMS.Persistence/Migrations/20201104181704_AuthorPersonUpdate.Designer.cs,BuildTargetModel,"protected
#pragma warning disable 612, 618
            modelBuilder
                .HasAnnotation(""ProductVersion"", ""3.1.8"")
                .HasAnnotation(""Relational:MaxIdentifierLength"", 128)
                .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

            modelBuilder.Entity(""CoreLMS.Core.Entities.Author"", b =>
                {
                    b.Property<int>(""Id"")
                        .ValueGeneratedOnAdd()
                        .HasColumnType(""int"")
                        .HasAnnotation(""SqlServer:ValueGenerationStrategy"", SqlServerValueGenerationStrategy.IdentityColumn);

                    b.Property<string>(""ContactEmail"")
                        .IsRequired()
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""ContactPhoneNumber"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<DateTime>(""DateCreated"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime?>(""DateDeleted"")
                        .HasColumnType(""datetime2"");

                    b.Property<DateTime>(""DateUpdated"")
                        .HasColumnType(""datetime2"");

                    b.Property<string>(""Description"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""FirstName"")
                        .IsRequired()
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""LastName"")
                        .IsRequired()
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""MiddleName"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""Suffix"")
                        .HasColumnType(""nvarchar(max)"");

                    b.Property<string>(""WebsiteURL"")
                        .HasColumnType(""nvarchar(max)"");

                    b.HasKey(""Id"");

                    b.ToTable(""Authors"");
                ",39,Yes
